990.054495,1060.837769,1366.491500,876.218944,857.785519
864.673594,777.742039,943.922918,939.149676,768.142807
884.287721,785.210345,709.823854,1156.112969,675.173094
764.479231,860.968075,837.983391,1039.157185,908.249495
788.469112,1107.588785,958.345692,1019.699075,918.676490
851.966113,1024.885532,1159.277292,893.666603,721.033301
899.921400,897.897507,844.349784,854.938671,806.759361
876.772474,755.402565,598.949235,925.203575,1006.930572
788.355510,970.492168,917.310794,797.979041,1047.416369
1096.915806,1034.186364,799.420706,1026.718241,860.476338
887.194357,798.718457,1010.697938,963.434177,939.957346
664.016527,1102.862471,1179.746878,1090.063620,875.462632
775.782462,864.979690,1048.520887,952.457657,783.684408
865.003550,896.970850,917.250505,914.301140,1091.778220
841.477362,846.649230,1057.219829,1084.732680,1108.759235
918.210161,1064.147168,824.157994,1152.919499,957.391334
782.954701,968.921596,981.474321,1080.143378,951.987850
923.976388,1001.876007,1206.543835,1196.935089,1103.335268
261.651503,334.733129,397.824365,1822.748152,567.881943
306.867172,438.712179,487.993265,1833.056803,281.406790
248.881377,457.143182,439.379791,1736.422861,281.408853
244.236344,457.430049,443.412523,1528.962019,281.405938
297.147009,427.436417,483.820029,1674.124891,282.257664
223.617174,429.427534,409.286457,1530.880027,281.420311
259.577844,352.605665,364.659144,1302.002644,207.973775
293.129841,335.046126,249.847782,1249.405636,208.029354
264.509347,358.696740,428.618603,1655.062588,281.417725
284.386555,271.751781,262.174720,1206.147228,207.966185
200.050514,244.847465,263.533986,1431.604734,207.966822
262.110780,413.729860,422.659342,1710.237726,281.803102
388.011312,425.552036,401.336916,1363.684353,207.971178
340.291640,417.348151,323.498463,1600.273479,281.409762
294.846280,452.846597,426.405961,1423.288900,281.405938
355.422925,467.024000,478.486729,1593.980571,264.132690
336.369561,392.071697,394.189082,1573.815647,264.132314
370.033204,436.357599,469.220202,1562.010940,281.420418
278.783949,369.622195,373.972602,1207.692197,207.971688
328.672857,391.873361,402.597601,1413.759611,214.627579
276.295953,323.397479,329.342479,1260.947909,224.649023
279.379189,328.735813,293.698797,1650.080559,264.132415
306.236026,445.758205,380.601344,1537.157073,281.504690
376.353893,505.655199,462.183233,1732.102000,284.221783
324.823005,289.088360,341.521315,1289.563611,207.972651
408.689211,368.832313,426.190550,1798.553898,281.406182
219.108869,406.411799,457.745741,1718.297851,281.406495
222.068965,428.163104,409.099121,1518.122070,305.027061
257.448156,405.690536,396.425197,1439.985180,281.444757
243.944855,542.607206,421.584674,1772.320483,281.406475
244.156508,440.685870,407.799862,1620.198714,281.405969
311.475559,352.360651,304.675300,1386.804790,207.967412
275.877370,407.565072,345.928931,1381.071956,207.969417
310.838283,396.079774,418.394696,1470.321621,264.132436
336.737452,315.390043,328.694445,1219.669661,207.966829
319.654508,437.744325,401.455631,1393.446006,209.161273
263.535261,388.183973,320.172713,1245.363168,207.966069
353.696647,474.972843,420.698353,1671.596605,281.408283
292.448597,529.410833,374.761959,1758.492810,281.412955
285.017986,279.096538,326.569663,1355.972328,207.978105
394.556472,468.590675,301.189706,1220.133702,207.967228
371.975014,1701.565640,435.452828,1503.155733,282.383963
334.849936,1761.274497,476.619798,1527.960230,281.597831
299.405952,520.571062,360.441157,1572.366496,303.380848
279.558565,407.232744,406.817377,1969.485524,281.421821
215.891705,320.222468,331.415190,1460.732620,208.009035
236.346099,422.255109,456.683784,1548.437918,283.652934
243.028846,363.322595,329.039534,1119.607903,271.765923
298.367257,768.329328,463.202892,1448.177074,650.385928
311.600794,703.166680,488.241020,1540.457002,365.438538
339.883663,450.960432,450.031403,1537.897723,425.295305
219.351009,409.138663,456.584496,1842.701803,281.442577
299.241097,444.700721,341.464742,1615.283172,414.129307
367.727012,1794.845243,396.931194,1931.131262,606.836674
389.248723,1693.529190,537.794957,1677.187012,286.751482
281.683641,1394.867072,355.338974,1282.773565,207.966643
277.327666,1376.852362,266.009670,1295.420806,207.973694
357.864244,1214.271833,498.263077,1564.714307,281.405938
405.141769,708.932410,465.626482,1917.997776,281.406359
299.880574,319.285399,328.907260,1240.585781,207.966026
292.688377,407.611844,310.297615,1301.062222,208.028676
322.994873,497.685741,466.543976,1745.515569,281.406844
414.167980,398.795248,405.262569,2117.475044,281.406181
301.159706,1536.254912,415.920043,1742.085745,281.406244
1379.019095,1236.153905,329.314483,1321.927484,214.597398
1074.339259,874.760801,457.964900,1733.545334,281.406010
1785.993448,769.958237,489.857885,1693.444026,281.405938
1607.365601,352.816999,367.684041,1402.331610,207.966059
1453.674945,1063.657195,377.822983,1322.574598,264.133478
2007.360099,534.955236,284.895026,1717.261221,282.084798
1430.795864,1273.828639,298.943950,1339.355398,208.135021
1762.490194,1102.556345,416.206447,1581.582047,325.710089
2289.412435,505.609251,296.943807,1624.527710,207.989260
1764.825066,421.907982,408.290404,1634.640449,281.405938
1893.942610,356.693804,370.864586,1282.578040,207.966026
1653.027987,457.815510,445.145115,1533.665789,281.405938
1399.491530,357.987725,353.180270,1365.158560,207.966170
1210.053807,465.373145,445.075474,1773.691473,281.405938
830.486735,390.670923,388.090680,1513.414832,388.483609
1621.181863,468.118877,444.137186,1584.462885,281.428280
1366.482288,305.319038,398.215328,1628.112547,281.405938
1065.375595,258.604419,312.565997,1533.482459,207.966026
440.017630,277.564112,388.598360,1738.084144,264.146809
299.452711,475.967606,447.589738,1624.701920,281.406367
260.772267,478.112269,425.689637,1758.968118,281.405956
325.822590,408.896869,417.444156,1446.708762,281.408614
1493.181686,469.477431,405.326122,1741.564422,495.466681
1261.908343,549.085467,374.641767,1585.944484,909.891355
424.141893,496.127840,511.126644,1516.961257,613.946785
313.305810,380.904772,392.915073,1738.332060,264.132301
382.553599,607.565419,435.296300,1565.512506,656.394879
842.642268,727.528595,478.093587,1606.941287,809.577150
1481.888000,767.799210,437.697252,1572.141481,710.938424
1734.953599,410.725320,320.866626,1390.133158,443.656092
1728.842060,343.692134,370.547729,1592.017296,660.648384
1221.256310,339.735848,292.924562,1826.931957,469.628097
1622.564752,353.409886,361.209856,1595.388800,282.317286
1797.146724,447.017439,319.358638,1641.125476,281.405988
1889.620668,423.193846,322.718022,1660.334957,281.405938
1485.450418,306.311543,253.326536,1510.833921,207.966026
1684.310479,270.466043,248.161358,1257.895368,207.966026
1481.919182,268.265221,242.500484,1259.233521,207.966026
1617.503129,437.489589,312.659614,1491.176107,281.405938
1393.860814,269.836373,248.241787,1159.645940,207.966026
1953.143641,518.675655,326.803400,1466.959809,281.405938
1717.454178,376.349832,361.959080,1636.051951,429.584297
1883.358888,775.801486,330.600225,1678.277968,399.319537
378.051814,350.563426,327.825093,1464.733720,207.966026
340.066866,346.553054,327.284064,1563.450772,207.966026
359.852032,533.850570,303.506453,1192.489990,207.966026
265.331925,320.321565,254.831126,1083.622313,207.966026
272.976760,293.808790,222.165256,1278.884859,207.966026
311.936211,371.100257,360.352975,1577.988519,281.405938
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
