1711.336607,1560.164913,1682.028441,1495.971755,1539.253024
1675.151063,1496.100798,1753.274842,1550.580139,1375.822773
1665.347323,1562.857089,1505.680417,1641.565545,1357.419441
1613.071799,1613.370996,1353.753657,1723.786196,1455.550564
1103.420557,1654.771940,1459.711885,1858.710799,1488.494443
1296.138197,1740.980250,1558.856100,2000.807683,1394.222203
1268.806435,2765.910022,2320.739913,3166.089228,2200.291886
969.205691,2347.835589,2268.865112,2660.223179,2398.923958
1268.853694,2616.455502,2612.508764,2584.640156,2620.106454
1363.624865,2665.886916,2336.529307,3248.880478,2400.291886
1375.326960,1969.826587,1966.996553,2117.247438,1971.510034
963.258863,2338.881087,2571.536213,2590.821527,2479.073291
1266.277211,2616.693085,2612.508764,2506.902634,2620.106454
1148.506200,1969.875188,1966.996553,2291.826516,1971.510034
1150.700231,1969.555157,1966.996553,2187.394617,1971.510034
1252.456693,2338.648696,2571.536213,2832.638956,2479.073270
1260.496393,2616.498889,2612.508764,2603.642623,2620.106454
1155.773645,2553.858415,2492.694197,2545.924679,2500.291886
1065.931649,2349.066275,2269.009318,2456.252789,2398.923958
1061.042770,2349.005876,2268.864649,2343.101679,2398.923729
952.090544,1963.538134,1966.996553,2292.927863,1971.510034
944.631300,2873.989487,2612.508031,2492.247402,2620.106403
1066.930255,1962.850658,1966.996529,2048.738036,1971.510082
961.042763,2338.339977,2571.536213,2665.802608,2479.073291
1072.928750,2616.256083,2612.508874,2482.010955,2620.106547
965.931649,2338.996492,2571.536213,2522.150708,2479.073291
1069.681956,1969.823698,1966.996553,1967.501301,1971.510034
1345.166346,2665.864450,2336.498447,2974.827200,2400.248142
1362.246595,2762.440467,2546.606713,2548.249807,2400.291792
1054.958692,2338.743748,2571.536213,2830.672860,2479.073291
969.205691,2349.075707,2268.865105,2668.746307,2398.923958
1263.186460,2616.394509,2612.508764,2680.188229,2620.106454
1349.045333,2322.714938,2591.035652,2637.162644,2500.291891
1151.018509,1963.473290,1966.996553,2158.093930,1971.433306
1249.018006,2553.780376,2492.694197,2879.428347,2500.291886
1150.417085,2339.024956,2571.536213,2396.957991,2479.073228
1054.958692,2338.992234,2571.536213,2566.514006,2479.073291
1150.417085,2338.981406,2571.536213,2498.969111,2479.073291
1069.725302,1963.481806,1966.996553,2191.601967,1971.510034
1366.139867,2665.735024,2336.529307,3084.264929,2400.291886
1249.018006,2553.877843,2492.694197,2388.438529,2500.291886
1268.966775,2774.824973,2612.508764,2635.047367,2620.106454
1071.409953,2873.993982,2612.508764,2383.190529,2620.106454
1165.171281,2774.722488,2612.508764,2576.560286,2620.106454
1270.639152,1969.904496,1966.996553,2179.505459,1971.510034
1058.592662,2338.903378,2571.536213,2383.014878,2479.073144
1372.789208,1969.903352,1966.996553,2112.980447,1971.510034
1176.837539,2616.780233,2612.508764,2615.498093,2620.106454
1165.189204,2616.547410,2612.508764,2492.346623,2620.106454
1379.679017,1963.538828,1966.996553,1995.340236,1971.510034
1260.496393,2616.641299,2612.508764,2409.886429,2620.106454
1379.679017,1963.247581,1966.996553,2177.822715,1971.510034
1279.925130,2589.267424,2460.541595,2644.176773,2592.491907
1264.997989,2665.798226,2336.529312,2981.675336,2400.291894
1357.864588,2873.814725,2612.508764,2590.469734,2620.106454
1069.681956,1969.864459,1966.996553,2085.224326,1971.510034
944.631300,2873.987824,2612.508764,2683.562728,2620.106454
1375.326960,1969.569722,1966.996553,2389.470175,1971.510034
963.512652,2553.663992,2492.694197,2614.764771,2500.291886
1150.417085,2338.816612,2571.536213,2578.236038,2479.073291
1349.045333,2339.034044,2571.536213,2399.471874,2479.073291
1066.930255,1963.556864,1966.996553,2281.265636,1971.510034
1268.966775,2774.807141,2612.508764,2671.249050,2620.106454
963.962948,2574.808047,2336.529307,3072.582788,2479.073291
954.319825,1969.879783,1966.996553,2271.149086,1971.510034
1354.046873,2179.270644,1945.587406,2148.863695,1954.447215
1148.506200,1969.689564,1966.996553,2121.334168,1971.510034
1065.035684,1963.616381,1966.996553,2320.050671,1971.510034
1150.767936,2339.013270,2571.536213,2531.977538,2479.073291
1150.417085,2338.931930,2571.536213,2527.485942,2479.073291
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
