389.606375,468.696517,369.805690
365.470261,469.340085,370.501830
358.613555,470.688993,371.047131
381.546505,468.514310,369.819941
392.175265,468.977554,370.109192
369.692715,468.332043,369.725113
365.373156,469.690908,370.693029
386.835004,469.210922,370.343453
367.893825,469.647558,370.585155
380.307293,468.662358,370.060356
387.008970,469.307399,370.293049
356.348200,469.177811,370.422010
355.433079,470.100388,370.946832
389.963493,468.970093,370.119829
367.307208,469.613208,370.545747
351.048401,468.546017,370.074911
377.880608,468.993955,370.188015
361.771414,467.746853,369.172329
368.481610,468.607108,370.103369
345.616699,469.194492,370.485312
393.707869,470.172743,370.706284
390.162834,468.891476,369.705564
373.289848,468.874019,370.233093
365.956679,469.173605,370.068904
356.575020,469.836504,370.702699
375.994279,468.047667,369.796006
384.117315,468.001462,369.077861
391.985508,468.630208,369.853884
353.743999,469.223207,370.452845
383.848422,468.731284,370.109031
392.593375,469.001513,369.972831
388.372481,468.914002,370.015129
374.277419,469.817675,370.694390
363.431176,468.638483,369.903612
364.975248,468.805817,370.221435
373.613999,469.367634,370.470565
356.650675,469.837516,370.723745
353.622910,468.804103,370.248448
368.933710,467.766934,369.427691
360.303175,468.067466,369.793305
360.767798,468.388853,369.912398
362.609247,469.541077,370.662574
383.163875,467.897951,369.767609
364.224730,468.942470,370.194775
378.485308,468.327904,369.650669
361.088200,468.936121,370.076748
356.804621,469.269280,370.449922
358.580498,468.452924,369.901353
354.561066,469.675089,370.750166
382.517574,469.523916,370.452874
357.662753,470.013361,370.816073
387.878937,469.541033,370.400298
400.614750,468.316363,369.699167
354.277807,469.795531,370.906975
374.375359,469.159380,370.132944
359.511351,468.036991,369.828609
367.453921,467.911585,369.072091
354.826993,469.545471,370.664295
374.020512,468.255483,369.418161
356.192055,469.333838,370.393639
349.486138,468.534359,369.957612
346.785564,468.765368,370.235623
354.650984,469.722435,370.625298
346.687013,468.752498,370.319057
338.374921,469.629011,370.781918
374.526023,468.486340,370.055342
356.640259,468.251234,369.251852
346.639902,468.545938,370.069665
335.741441,469.543938,370.558495
360.464977,467.051996,368.810213
339.140613,469.098939,370.581042
328.748870,469.974964,370.969175
328.079612,470.427295,371.173868
328.293581,469.395223,370.665992
326.575045,469.597170,370.753989
328.718941,469.231266,370.579150
326.397997,470.286551,371.099200
327.456621,469.877007,370.899416
327.115670,469.173795,370.491471
326.586479,469.638642,370.855178
340.692114,469.576228,370.721902
335.160052,468.977978,370.173373
342.117256,469.003246,370.153032
352.607124,469.448832,370.474755
347.658175,469.889782,370.727516
341.846405,468.763916,370.052364
347.882787,469.168662,370.452931
342.881676,468.641192,370.119152
353.028708,467.911751,369.890310
338.476756,469.066634,370.415566
363.066494,468.736047,369.939492
337.716602,470.520507,371.144299
337.579691,469.486244,370.596055
337.424198,469.033044,370.538332
336.080850,469.223142,370.507465
333.365738,469.145070,370.248357
330.305534,468.363626,369.867388
334.681238,469.024048,370.242647
339.877293,470.088086,370.873440
337.319494,469.732500,370.651555
344.729034,469.826351,370.874775
346.257283,469.724629,370.897674
345.075640,469.933335,370.954268
345.834328,469.231465,370.569634
345.325435,469.375663,370.615071
345.562242,469.274871,370.574995
345.939962,470.267694,371.000790
345.701480,469.181628,370.563832
348.286340,469.980979,370.929496
345.085855,469.535523,370.783616
338.211281,469.991547,370.946736
334.951429,469.654646,370.633324
335.207015,470.199897,370.927871
336.804775,469.383810,370.571812
334.510256,469.391795,370.516627
336.684988,469.850681,370.898627
334.263982,468.142129,370.094332
335.473235,469.756529,370.812546
335.521677,469.597136,370.732368
333.903551,468.338717,369.841127
361.164495,469.975582,370.935190
451.666007,469.541064,370.784435
391.055783,469.656396,370.493343
447.114649,470.133992,371.026088
448.219353,468.966138,370.441501
451.711080,469.500592,370.656295
444.505484,469.849354,370.897199
454.960261,470.500656,371.209055
451.922301,469.635701,370.780427
451.090320,469.810562,370.759993
332.037021,469.479890,370.427089
336.294597,470.459999,371.066013
334.301114,468.130065,369.798989
335.351240,469.088450,370.487951
334.351289,468.693380,370.341840
335.383317,468.836758,370.262740
335.037717,468.956340,370.325109
335.227285,469.437485,370.542505
333.820912,467.746616,369.605045
335.696267,469.639633,370.675090
337.635059,469.370750,370.673137
368.826636,469.210188,370.640405
369.355278,469.078891,370.473754
369.556197,470.197771,371.009388
370.079426,468.966962,370.523782
368.564981,469.378394,370.729735
367.572063,469.430031,370.664000
369.230936,470.120748,370.843377
368.802988,469.544157,370.739876
366.619350,470.245628,371.101897
362.342026,470.139667,371.007893
396.523885,468.716095,370.284086
397.472186,469.549922,370.602223
397.210596,469.430998,370.729578
398.118947,469.368498,370.574617
395.217944,470.286215,371.033672
399.120005,470.646332,371.238098
394.894764,469.642924,370.733416
397.911487,469.432688,370.599826
396.732850,469.221598,370.284769
339.222455,469.309508,370.660359
456.789296,469.934528,370.891350
455.398908,469.554219,370.548596
450.040825,469.249248,370.489973
446.373319,469.831781,370.732378
450.918194,469.048375,370.453516
454.812632,469.063354,370.440213
448.641018,469.347625,370.570440
450.270671,470.890877,371.211151
454.069820,469.559516,370.702089
334.862838,469.504473,370.764555
330.632402,469.886977,370.678302
330.802091,468.478162,370.278751
334.205643,469.840756,370.734089
326.438942,469.479953,370.619822
329.573533,469.117611,370.432699
326.821093,469.766976,370.707969
327.743416,470.010576,371.007810
327.753885,469.302975,370.292286
327.390079,470.024843,370.908971
348.222467,468.533103,370.011021
396.516066,468.361678,369.862680
397.973821,469.582581,370.552349
399.880188,468.656265,369.936599
396.475854,470.187145,371.049885
397.818178,469.824797,370.867738
396.911604,469.577596,370.751836
396.044082,469.593745,370.502341
396.971948,468.979705,370.509208
394.241395,469.020824,370.422508
359.627805,468.962399,370.423876
346.564489,469.656119,370.746113
343.688327,469.093369,370.509948
345.405531,468.422912,370.243148
344.386976,469.441861,370.627033
344.711766,469.201596,370.432893
346.147834,469.391991,370.682560
344.659728,469.507601,370.700323
329.304290,469.266830,370.520561
344.160143,469.721018,370.913470
