0.937150,0.446364,4.685751
0.864370,0.411699,4.321850
0.848289,0.404040,4.241444
0.856661,0.408027,4.283304
0.858335,0.408825,4.291674
0.803709,0.382806,4.018545
0.898126,0.427777,4.490629
0.862372,0.410747,4.311858
0.836763,0.398550,4.183815
0.902472,0.429847,4.512361
0.809250,0.385445,4.046248
0.924140,0.440168,4.620701
0.816186,0.388749,4.080928
0.887112,0.422531,4.435560
0.827151,0.393972,4.135756
0.892265,0.424986,4.461326
0.806709,0.384235,4.033543
0.825649,0.393256,4.128244
0.820486,0.390797,4.102432
0.908563,0.432748,4.542815
0.790400,0.376467,3.952002
0.844896,0.402424,4.224480
0.834557,0.397499,4.172785
0.822633,0.391820,4.113165
0.763520,0.363664,3.817599
0.903798,0.430478,4.518988
0.907884,0.432425,4.539419
0.924200,0.440196,4.621001
0.896600,0.427050,4.482998
0.834289,0.397371,4.171444
0.905301,0.431195,4.526507
0.851729,0.405678,4.258643
0.831199,0.395900,4.155994
0.866798,0.412855,4.333989
0.879056,0.418694,4.395280
0.816136,0.388725,4.080681
0.853574,0.406557,4.267870
0.881028,0.419633,4.405139
0.887883,0.422898,4.439413
0.800186,0.381128,4.000932
0.801266,0.381643,4.006329
0.886632,0.422302,4.433158
0.866459,0.412694,4.332294
0.859183,0.409228,4.295914
0.734811,0.349990,3.674054
0.834797,0.397613,4.173983
0.818929,0.390056,4.094646
0.835501,0.397949,4.177504
0.889427,0.423634,4.447135
0.847307,0.403572,4.236537
0.897823,0.427633,4.489117
0.856790,0.408089,4.283949
0.913272,0.434991,4.566362
0.837399,0.398853,4.186993
0.887964,0.422937,4.439821
0.837998,0.399138,4.189990
0.842318,0.401196,4.211592
0.830544,0.395588,4.152718
0.896844,0.427167,4.484221
0.824338,0.392632,4.121690
0.831049,0.395828,4.155245
0.827818,0.394289,4.139089
0.869929,0.414347,4.349646
0.856889,0.408136,4.284444
0.832331,0.396439,4.161654
0.852990,0.406279,4.264949
0.895266,0.426415,4.476328
0.884250,0.421168,4.421252
0.840552,0.400355,4.202762
0.837627,0.398962,4.188137
0.821230,0.391152,4.106152
0.865725,0.412345,4.328626
0.829423,0.395054,4.147113
0.878541,0.418449,4.392704
0.896170,0.426845,4.480850
0.823131,0.392057,4.115654
0.807707,0.384711,4.038537
0.860325,0.409772,4.301623
0.829018,0.394861,4.145090
0.854171,0.406841,4.270857
0.825986,0.393417,4.129932
0.848983,0.404370,4.244917
0.975322,0.464545,4.876609
0.796277,0.379266,3.981385
0.814173,0.387790,4.070863
0.897331,0.427398,4.486654
0.841687,0.400895,4.208433
0.854656,0.407072,4.273278
0.807074,0.384409,4.035368
0.904906,0.431006,4.524529
0.934603,0.445151,4.673017
0.838235,0.399251,4.191177
0.772890,0.368127,3.864452
0.816333,0.388819,4.081664
0.888083,0.422994,4.440417
0.834908,0.397666,4.174538
0.854724,0.407105,4.273622
0.879393,0.418855,4.396965
0.945746,0.450459,4.728732
0.856123,0.407771,4.280616
